time,soil1,soil2,soil3,temp,humi,PH,sun,section1,section2,section3
2017-09-16-03,327,406,388,21,20,9.86,0,Rosemary,Lavender,Peppers
2017-09-16-04,326,406,388,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-16-05,326,406,388,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-16-06,326,405,387,20,19,9.85,0,Rosemary,Lavender,Peppers
2017-09-16-07,326,406,388,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-16-08,327,405,387,21,20,9.86,0,Rosemary,Lavender,Peppers
2017-09-16-09,326,405,388,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-16-10,325,405,387,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-16-11,325,404,387,21,20,9.81,0,Rosemary,Lavender,Peppers
2017-09-16-12,325,404,387,20,19,9.8,0,Rosemary,Lavender,Peppers
2017-09-16-13,327,405,387,19,19,9.82,0,Rosemary,Lavender,Peppers
2017-09-16-14,326,405,388,19,19,9.8,0,Rosemary,Lavender,Peppers
2017-09-16-15,326,406,388,19,19,9.86,0,Rosemary,Lavender,Peppers
2017-09-16-16,326,406,388,20,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-16-17,327,406,389,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-16-18,327,406,389,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-16-19,327,406,389,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-16-20,327,405,388,21,20,9.85,0,Rosemary,Lavender,Peppers
2017-09-16-21,325,404,387,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-16-22,324,404,387,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-16-23,326,404,386,21,20,9.79,0,Rosemary,Lavender,Peppers
2017-09-16-24,325,404,387,19,19,9.83,0,Rosemary,Lavender,Peppers
2017-09-17-01,325,405,388,19,19,9.8,0,Rosemary,Lavender,Peppers
2017-09-17-02,326,405,388,19,19,9.82,0,Rosemary,Lavender,Peppers
2017-09-17-03,326,406,388,19,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-17-04,326,405,388,21,20,9.85,0,Rosemary,Lavender,Peppers
2017-09-17-05,327,406,388,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-17-06,327,406,388,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-17-07,326,406,389,20,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-17-08,326,405,388,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-17-09,327,405,388,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-17-10,326,406,388,20,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-17-11,327,406,389,21,20,9.85,0,Rosemary,Lavender,Peppers
2017-09-17-12,326,405,388,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-17-13,326,405,388,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-17-14,327,403,388,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-17-15,326,406,389,21,20,9.85,0,Rosemary,Lavender,Peppers
2017-09-17-16,327,403,386,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-17-17,326,404,388,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-17-18,325,404,387,21,20,9.8,0,Rosemary,Lavender,Peppers
2017-09-17-19,325,405,388,20,19,9.82,0,Rosemary,Lavender,Peppers
2017-09-17-20,326,406,389,19,19,9.81,0,Rosemary,Lavender,Peppers
2017-09-17-21,326,406,389,21,20,9.86,0,Rosemary,Lavender,Peppers
2017-09-17-22,326,405,388,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-17-23,327,406,389,20,19,9.86,0,Rosemary,Lavender,Peppers
2017-09-17-24,327,405,388,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-18-01,327,407,388,21,20,9.86,0,Rosemary,Lavender,Peppers
2017-09-18-02,326,404,388,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-18-03,326,405,387,21,20,9.82,0,Rosemary,Lavender,Peppers
2017-09-18-04,326,404,387,21,20,9.8,0,Rosemary,Lavender,Peppers
2017-09-18-05,326,404,388,19,19,9.82,0,Rosemary,Lavender,Peppers
2017-09-18-06,326,405,388,19,19,9.8,0,Rosemary,Lavender,Peppers
2017-09-18-07,327,405,388,19,19,9.86,0,Rosemary,Lavender,Peppers
2017-09-18-08,327,406,389,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-18-09,327,406,389,20,19,9.86,0,Rosemary,Lavender,Peppers
2017-09-18-10,327,406,389,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-18-11,328,405,388,21,20,9.86,0,Rosemary,Lavender,Peppers
2017-09-18-12,328,406,388,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-18-13,327,405,388,21,20,9.86,0,Rosemary,Lavender,Peppers
2017-09-18-14,327,406,389,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-18-15,326,405,389,21,20,9.86,0,Rosemary,Lavender,Peppers
2017-09-18-16,327,406,389,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-18-17,328,405,388,21,20,9.86,0,Rosemary,Lavender,Peppers
2017-09-18-18,327,405,388,20,19,9.83,0,Rosemary,Lavender,Peppers
2017-09-18-19,326,405,389,20,19,9.86,0,Rosemary,Lavender,Peppers
2017-09-18-20,327,405,388,20,19,9.83,0,Rosemary,Lavender,Peppers
2017-09-18-21,327,406,389,21,20,9.86,0,Rosemary,Lavender,Peppers
2017-09-18-22,328,405,388,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-18-23,328,405,388,21,20,9.86,0,Rosemary,Lavender,Peppers
2017-09-18-24,327,404,388,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-19-01,327,405,388,21,20,9.86,0,Rosemary,Lavender,Peppers
2017-09-19-02,325,403,387,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-19-03,326,404,388,21,20,9.82,0,Rosemary,Lavender,Peppers
2017-09-19-04,326,404,388,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-09-19-05,327,405,389,19,19,9.82,0,Rosemary,Lavender,Peppers
2017-09-19-06,327,405,389,19,19,9.82,0,Rosemary,Lavender,Peppers
2017-09-19-07,328,405,388,19,19,9.86,0,Rosemary,Lavender,Peppers
2017-09-19-08,327,405,389,19,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-19-09,327,405,389,19,19,9.86,0,Rosemary,Lavender,Peppers
2017-09-19-10,327,405,389,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-19-11,327,405,389,21,20,9.86,0,Rosemary,Lavender,Peppers
2017-09-19-12,327,406,390,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-19-13,328,406,388,21,20,9.86,0,Rosemary,Lavender,Peppers
2017-09-19-14,327,406,390,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-19-15,328,405,389,21,20,9.86,0,Rosemary,Lavender,Peppers
2017-09-19-16,326,402,387,21,20,9.82,0,Rosemary,Lavender,Peppers
2017-09-19-17,327,404,387,21,20,9.86,0,Rosemary,Lavender,Peppers
2017-09-19-18,325,403,388,21,20,9.82,0,Rosemary,Lavender,Peppers
2017-09-19-19,327,404,388,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-19-20,327,404,388,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-19-21,326,404,388,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-19-22,326,404,389,19,19,9.8,0,Rosemary,Lavender,Peppers
2017-09-19-23,328,405,390,19,19,9.82,0,Rosemary,Lavender,Peppers
2017-09-19-24,328,406,390,19,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-20-01,328,405,389,21,20,9.86,0,Rosemary,Lavender,Peppers
2017-09-20-02,328,406,390,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-20-03,327,405,389,21,20,9.85,0,Rosemary,Lavender,Peppers
2017-09-20-04,328,406,390,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-20-05,327,405,390,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-20-06,328,404,389,20,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-20-07,327,405,389,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-20-08,328,403,388,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-20-09,328,404,388,21,20,9.85,0,Rosemary,Lavender,Peppers
2017-09-20-10,326,402,387,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-20-11,327,403,387,21,20,9.82,0,Rosemary,Lavender,Peppers
2017-09-20-12,327,404,388,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-20-13,326,403,388,21,20,9.82,0,Rosemary,Lavender,Peppers
2017-09-20-14,328,405,390,20,19,9.81,0,Rosemary,Lavender,Peppers
2017-09-20-15,328,406,391,19,19,9.85,0,Rosemary,Lavender,Peppers
2017-09-20-16,328,404,389,19,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-20-17,329,405,389,19,19,9.85,0,Rosemary,Lavender,Peppers
2017-09-20-18,327,405,390,20,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-20-19,328,406,390,21,20,9.85,0,Rosemary,Lavender,Peppers
2017-09-20-20,328,404,389,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-20-21,328,405,389,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-20-22,328,404,389,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-20-23,328,404,389,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-20-24,326,402,388,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-21-01,327,404,389,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-21-02,328,404,387,21,20,9.85,0,Rosemary,Lavender,Peppers
2017-09-21-03,328,405,388,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-21-04,328,404,389,21,20,9.85,0,Rosemary,Lavender,Peppers
2017-09-21-05,327,404,389,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-21-06,326,403,388,21,20,9.82,0,Rosemary,Lavender,Peppers
2017-09-21-07,327,403,389,19,19,9.8,0,Rosemary,Lavender,Peppers
2017-09-21-08,327,404,389,20,19,9.82,0,Rosemary,Lavender,Peppers
2017-09-21-09,327,402,388,21,20,9.8,0,Rosemary,Lavender,Peppers
2017-09-21-10,327,403,388,21,20,9.82,0,Rosemary,Lavender,Peppers
2017-09-21-11,327,404,388,20,19,9.8,0,Rosemary,Lavender,Peppers
2017-09-21-12,327,405,390,19,19,9.83,0,Rosemary,Lavender,Peppers
2017-09-21-13,327,402,387,21,20,9.8,0,Rosemary,Lavender,Peppers
2017-09-21-14,327,403,389,20,19,9.86,0,Rosemary,Lavender,Peppers
2017-09-21-15,326,402,388,21,20,9.8,0,Rosemary,Lavender,Peppers
2017-09-21-16,327,403,389,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-21-17,327,402,387,21,20,9.81,0,Rosemary,Lavender,Peppers
2017-09-21-18,327,402,388,21,20,9.85,0,Rosemary,Lavender,Peppers
2017-09-21-19,327,403,387,21,20,9.81,0,Rosemary,Lavender,Peppers
2017-09-21-20,327,403,389,21,20,9.82,0,Rosemary,Lavender,Peppers
2017-09-21-21,327,403,388,21,20,9.8,0,Rosemary,Lavender,Peppers
2017-09-21-22,327,402,387,20,19,9.82,0,Rosemary,Lavender,Peppers
2017-09-21-23,327,403,389,20,19,9.82,0,Rosemary,Lavender,Peppers
2017-09-21-24,327,403,389,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-22-01,327,403,388,21,20,9.82,0,Rosemary,Lavender,Peppers
2017-09-22-02,326,403,389,21,20,9.82,0,Rosemary,Lavender,Peppers
2017-09-22-03,327,404,390,19,19,9.81,0,Rosemary,Lavender,Peppers
2017-09-22-04,327,403,389,19,19,9.82,0,Rosemary,Lavender,Peppers
2017-09-22-05,328,405,390,19,19,9.81,0,Rosemary,Lavender,Peppers
2017-09-22-06,328,405,390,19,19,9.82,0,Rosemary,Lavender,Peppers
2017-09-22-07,328,405,390,19,19,9.8,0,Rosemary,Lavender,Peppers
2017-09-22-08,329,405,390,19,19,9.83,0,Rosemary,Lavender,Peppers
2017-09-22-09,328,405,390,19,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-22-10,328,405,391,19,19,9.86,0,Rosemary,Lavender,Peppers
2017-09-22-11,328,405,391,19,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-22-12,328,405,391,22,20,9.86,0,Rosemary,Lavender,Peppers
2017-09-22-13,328,404,390,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-22-14,329,404,390,21,20,9.86,0,Rosemary,Lavender,Peppers
2017-09-22-15,329,404,390,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-22-16,328,405,391,20,19,9.86,0,Rosemary,Lavender,Peppers
2017-09-22-17,328,405,390,20,19,9.83,0,Rosemary,Lavender,Peppers
2017-09-22-18,329,405,391,20,19,9.86,0,Rosemary,Lavender,Peppers
2017-09-22-19,328,404,389,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-22-20,329,405,391,22,20,9.86,0,Rosemary,Lavender,Peppers
2017-09-22-21,329,404,390,22,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-22-22,329,405,391,21,20,9.86,0,Rosemary,Lavender,Peppers
2017-09-22-23,329,405,389,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-22-24,328,405,391,20,19,9.86,0,Rosemary,Lavender,Peppers
2017-09-23-01,329,405,391,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-23-02,328,405,391,22,20,9.86,0,Rosemary,Lavender,Peppers
2017-09-23-03,327,402,388,22,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-23-04,327,402,388,21,20,9.85,0,Rosemary,Lavender,Peppers
2017-09-23-05,327,402,388,22,20,9.81,0,Rosemary,Lavender,Peppers
2017-09-23-06,327,402,389,22,20,9.82,0,Rosemary,Lavender,Peppers
2017-09-23-07,328,404,390,20,19,9.8,0,Rosemary,Lavender,Peppers
2017-09-23-08,328,405,391,19,19,9.82,0,Rosemary,Lavender,Peppers
2017-09-23-09,328,405,391,19,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-23-10,329,405,391,20,19,9.85,0,Rosemary,Lavender,Peppers
2017-09-23-11,329,405,391,19,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-23-12,329,405,391,22,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-23-13,329,405,391,20,19,9.85,0,Rosemary,Lavender,Peppers
2017-09-23-14,329,405,391,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-23-15,330,405,391,22,20,9.86,0,Rosemary,Lavender,Peppers
2017-09-23-16,329,404,390,20,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-23-17,329,404,390,20,19,9.86,0,Rosemary,Lavender,Peppers
2017-09-23-18,329,405,391,22,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-23-19,329,404,390,22,20,9.86,0,Rosemary,Lavender,Peppers
2017-09-23-20,329,405,391,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-23-21,329,405,390,22,20,9.86,0,Rosemary,Lavender,Peppers
2017-09-23-22,329,405,390,22,20,9.82,0,Rosemary,Lavender,Peppers
2017-09-23-23,328,403,389,20,19,9.86,0,Rosemary,Lavender,Peppers
2017-09-23-24,329,403,389,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-24-01,328,403,389,20,19,9.86,0,Rosemary,Lavender,Peppers
2017-09-24-02,328,402,388,21,20,9.82,0,Rosemary,Lavender,Peppers
2017-09-24-03,327,401,387,22,20,9.86,0,Rosemary,Lavender,Peppers
2017-09-24-04,327,400,387,22,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-24-05,328,402,388,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-24-06,328,402,388,19,19,9.8,0,Rosemary,Lavender,Peppers
2017-09-24-07,329,403,389,19,19,9.83,0,Rosemary,Lavender,Peppers
2017-09-24-08,329,403,388,19,19,9.8,0,Rosemary,Lavender,Peppers
2017-09-24-09,329,403,389,19,19,9.86,0,Rosemary,Lavender,Peppers
2017-09-24-10,330,402,388,19,19,9.83,0,Rosemary,Lavender,Peppers
2017-09-24-11,330,403,389,21,20,9.86,0,Rosemary,Lavender,Peppers
2017-09-24-12,329,403,388,22,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-24-13,329,403,389,22,20,9.86,0,Rosemary,Lavender,Peppers
2017-09-24-14,329,403,389,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-24-15,329,403,389,19,19,9.86,0,Rosemary,Lavender,Peppers
2017-09-24-16,329,403,389,19,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-24-17,329,403,389,20,19,9.85,0,Rosemary,Lavender,Peppers
2017-09-24-18,330,402,387,19,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-24-19,330,403,389,19,19,9.86,0,Rosemary,Lavender,Peppers
2017-09-24-20,329,402,389,20,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-24-21,328,402,389,22,20,9.85,0,Rosemary,Lavender,Peppers
2017-09-24-22,330,403,389,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-24-23,329,403,389,20,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-24-24,329,403,389,22,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-25-01,329,402,388,20,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-25-02,330,402,389,20,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-25-03,329,403,389,22,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-25-04,330,401,388,22,20,9.85,0,Rosemary,Lavender,Peppers
2017-09-25-05,328,401,390,22,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-25-06,328,401,390,22,20,9.85,0,Rosemary,Lavender,Peppers
2017-09-25-07,328,400,388,22,20,9.81,0,Rosemary,Lavender,Peppers
2017-09-25-08,328,401,390,22,20,9.82,0,Rosemary,Lavender,Peppers
2017-09-25-09,329,402,391,19,19,9.8,0,Rosemary,Lavender,Peppers
2017-09-25-10,329,402,390,19,19,9.83,0,Rosemary,Lavender,Peppers
2017-09-25-11,330,403,391,19,19,9.8,0,Rosemary,Lavender,Peppers
2017-09-25-12,330,403,390,19,19,9.82,0,Rosemary,Lavender,Peppers
2017-09-25-13,330,403,392,19,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-25-14,330,403,392,19,19,9.85,0,Rosemary,Lavender,Peppers
2017-09-25-15,329,403,391,22,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-25-16,330,403,391,22,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-25-17,329,403,391,20,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-25-18,329,402,391,22,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-25-19,330,403,392,20,19,9.86,0,Rosemary,Lavender,Peppers
2017-09-25-20,330,402,391,22,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-25-21,330,402,391,22,20,9.86,0,Rosemary,Lavender,Peppers
2017-09-25-22,329,403,392,22,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-25-23,329,402,391,20,19,9.86,0,Rosemary,Lavender,Peppers
2017-09-25-24,329,402,391,22,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-26-01,329,401,390,22,20,9.86,0,Rosemary,Lavender,Peppers
2017-09-26-02,331,402,390,22,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-26-03,329,400,389,20,19,9.86,0,Rosemary,Lavender,Peppers
2017-09-26-04,329,400,389,22,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-26-05,329,402,390,22,20,9.86,0,Rosemary,Lavender,Peppers
2017-09-26-06,329,401,390,22,20,9.82,0,Rosemary,Lavender,Peppers
2017-09-26-07,329,400,389,22,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-26-08,328,401,389,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-09-26-09,328,402,391,22,20,9.82,0,Rosemary,Lavender,Peppers
2017-09-26-10,330,403,391,19,19,9.8,0,Rosemary,Lavender,Peppers
2017-09-26-11,330,403,392,19,19,9.86,0,Rosemary,Lavender,Peppers
2017-09-26-12,330,403,391,19,19,9.83,0,Rosemary,Lavender,Peppers
2017-09-26-13,330,402,391,19,19,9.86,0,Rosemary,Lavender,Peppers
2017-09-26-14,330,403,392,20,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-26-15,329,402,391,21,20,9.85,0,Rosemary,Lavender,Peppers
2017-09-26-16,330,403,392,22,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-26-17,330,403,392,21,20,9.85,0,Rosemary,Lavender,Peppers
2017-09-26-18,330,402,391,20,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-26-19,329,402,391,22,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-26-20,330,402,390,20,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-26-21,330,402,391,22,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-26-22,330,403,392,20,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-26-23,330,403,392,22,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-26-24,330,403,392,20,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-27-01,331,402,391,22,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-27-02,330,402,391,22,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-27-03,331,402,390,20,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-27-04,328,400,390,20,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-27-05,329,400,389,22,20,9.83,0,Rosemary,Lavender,Peppers
2017-09-27-06,329,401,391,22,20,9.81,0,Rosemary,Lavender,Peppers
2017-09-27-07,331,403,391,19,19,9.82,0,Rosemary,Lavender,Peppers
2017-09-27-08,330,402,391,19,19,9.82,0,Rosemary,Lavender,Peppers
2017-09-27-09,330,403,392,19,19,9.81,0,Rosemary,Lavender,Peppers
2017-09-27-10,330,403,392,19,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-27-11,330,402,391,20,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-27-12,331,402,391,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-27-13,330,403,392,22,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-27-14,331,403,392,22,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-27-15,330,402,392,22,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-27-16,330,402,391,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-09-27-17,331,400,389,20,19,9.85,0,Rosemary,Lavender,Peppers
2017-09-27-18,329,401,391,20,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-27-19,328,400,390,21,20,9.85,0,Rosemary,Lavender,Peppers
2017-09-27-20,329,400,390,22,20,9.8,0,Rosemary,Lavender,Peppers
2017-09-27-21,329,399,389,21,20,9.81,0,Rosemary,Lavender,Peppers
2017-09-27-22,328,399,389,20,19,9.79,1,Rosemary,Lavender,Peppers
2017-09-27-23,329,401,391,19,19,9.81,1,Rosemary,Lavender,Peppers
2017-09-27-24,330,402,391,19,19,9.79,1,Rosemary,Lavender,Peppers
2017-09-28-01,330,402,391,19,19,9.82,1,Rosemary,Lavender,Peppers
2017-09-28-02,330,401,391,19,19,9.79,1,Rosemary,Lavender,Peppers
2017-09-28-03,331,402,391,19,19,9.85,1,Rosemary,Lavender,Peppers
2017-09-28-04,330,402,391,20,19,9.83,1,Rosemary,Lavender,Peppers
2017-09-28-05,330,402,391,20,19,9.84,1,Rosemary,Lavender,Peppers
2017-09-28-06,331,402,391,19,19,9.83,1,Rosemary,Lavender,Peppers
2017-09-28-07,330,402,391,19,19,9.83,1,Rosemary,Lavender,Peppers
2017-09-28-08,331,402,392,21,20,9.85,1,Rosemary,Lavender,Peppers
2017-09-28-09,331,402,390,22,20,9.82,1,Rosemary,Lavender,Peppers
2017-09-28-10,331,402,391,19,19,9.83,1,Rosemary,Lavender,Peppers
2017-09-28-11,330,401,390,19,19,9.8,1,Rosemary,Lavender,Peppers
2017-09-28-12,328,399,389,19,19,9.79,1,Rosemary,Lavender,Peppers
2017-09-28-13,330,402,391,19,19,9.83,1,Rosemary,Lavender,Peppers
2017-09-28-14,330,401,391,21,20,9.83,1,Rosemary,Lavender,Peppers
2017-09-28-15,330,402,392,22,20,9.85,1,Rosemary,Lavender,Peppers
2017-09-28-16,330,401,390,22,20,9.84,1,Rosemary,Lavender,Peppers
2017-09-28-17,331,402,392,22,20,9.84,1,Rosemary,Lavender,Peppers
2017-09-28-18,331,402,391,21,20,9.86,1,Rosemary,Lavender,Peppers
2017-09-28-19,331,402,392,22,20,9.84,1,Rosemary,Lavender,Peppers
2017-09-28-20,331,400,391,20,19,9.84,1,Rosemary,Lavender,Peppers
2017-09-28-21,331,401,389,22,20,9.86,1,Rosemary,Lavender,Peppers
2017-09-28-22,329,399,390,21,20,9.83,1,Rosemary,Lavender,Peppers
2017-09-28-23,330,400,390,21,20,9.86,1,Rosemary,Lavender,Peppers
2017-09-28-24,330,400,390,21,20,9.83,1,Rosemary,Lavender,Peppers
2017-09-29-01,331,400,387,20,19,9.84,1,Rosemary,Lavender,Peppers
2017-09-29-02,330,399,388,21,20,9.86,1,Rosemary,Lavender,Peppers
2017-09-29-03,329,400,388,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-09-29-04,330,401,389,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-09-29-05,330,399,387,20,19,9.81,1,Rosemary,Lavender,Peppers
2017-09-29-06,330,400,388,20,19,9.81,1,Rosemary,Lavender,Peppers
2017-09-29-07,329,400,388,20,19,9.86,1,Rosemary,Lavender,Peppers
2017-09-29-08,330,400,387,21,20,9.8,1,Rosemary,Lavender,Peppers
2017-09-29-09,331,402,389,19,19,9.82,1,Rosemary,Lavender,Peppers
2017-09-29-10,332,401,388,19,19,9.85,1,Rosemary,Lavender,Peppers
2017-09-29-11,332,402,389,19,19,9.82,1,Rosemary,Lavender,Peppers
2017-09-29-12,332,402,389,19,19,9.83,1,Rosemary,Lavender,Peppers
2017-09-29-13,331,402,389,19,19,9.84,1,Rosemary,Lavender,Peppers
2017-09-29-14,331,402,389,21,20,9.86,1,Rosemary,Lavender,Peppers
2017-09-29-15,332,402,389,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-09-29-16,331,402,389,21,20,9.86,1,Rosemary,Lavender,Peppers
2017-09-29-17,331,401,388,21,20,9.85,1,Rosemary,Lavender,Peppers
2017-09-29-18,331,402,389,20,19,9.84,1,Rosemary,Lavender,Peppers
2017-09-29-19,331,401,389,21,20,9.86,1,Rosemary,Lavender,Peppers
2017-09-29-20,331,401,389,20,19,9.84,1,Rosemary,Lavender,Peppers
2017-09-29-21,331,401,389,21,20,9.86,1,Rosemary,Lavender,Peppers
2017-09-29-22,330,400,391,20,19,9.84,1,Rosemary,Lavender,Peppers
2017-09-29-23,331,399,389,21,20,9.85,1,Rosemary,Lavender,Peppers
2017-09-29-24,330,400,391,21,20,9.86,1,Rosemary,Lavender,Peppers
2017-09-30-01,331,400,391,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-09-30-02,330,399,390,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-09-30-03,331,399,390,21,20,9.8,1,Rosemary,Lavender,Peppers
2017-09-30-04,330,400,391,20,19,9.83,1,Rosemary,Lavender,Peppers
2017-09-30-05,329,399,390,20,19,9.83,1,Rosemary,Lavender,Peppers
2017-09-30-06,330,399,390,21,20,9.81,1,Rosemary,Lavender,Peppers
